 Rh Density=12.41
 Energy(eV), Delta, Beta
  30.  0.277978003  0.519118071
  30.1696186  0.278548658  0.512228251
  30.3402004  0.279051632  0.505429685
  30.5117435  0.279487699  0.498721421
  30.6842594  0.279878974  0.492102087
  30.8577499  0.280323476  0.485570282
  31.032217  0.280774266  0.47912541
  31.207674  0.281179786  0.472765863
  31.3841228  0.282117248  0.466491044
  31.5615711  0.283136904  0.460299611
  31.7400208  0.284098238  0.454190224
  31.9194775  0.284847707  0.445733935
  32.0999527  0.285538286  0.43733111
  32.2814484  0.286017865  0.429074138
  32.4639664  0.285212189  0.420875639
  32.6475182  0.284388661  0.412833571
  32.8321075  0.283328474  0.404945433
  33.0177422  0.281661302  0.397208333
  33.2044258  0.279995888  0.389619023
  33.3921661  0.278085947  0.382174492
  33.5809631  0.275848627  0.374871969
  33.7708321  0.273626417  0.367708832
  33.9617729  0.271084875  0.360682577
  34.1537933  0.268321753  0.35379082
  34.3468971  0.265586495  0.347030729
  34.5410995  0.262339056  0.340655774
  34.736393  0.258933425  0.334491611
  34.9327927  0.255571157  0.328438789
  35.1303024  0.252263576  0.322819889
  35.3289299  0.248999566  0.317339122
  35.5286827  0.24576962  0.311951309
  35.7295647  0.242395669  0.306654721
  35.9315758  0.239066571  0.301448226
  36.1347351  0.23572363  0.296330035
  36.3390427  0.232184708  0.291298836
  36.5445023  0.228695542  0.286353171
  36.7511292  0.225103796  0.281491339
  36.9589195  0.22128123  0.276712149
  37.1678848  0.217516094  0.272014111
  37.3780365  0.213571087  0.267572314
  37.5893707  0.20945397  0.263376415
  37.8019028  0.205402315  0.25924629
  38.0156364  0.20126316  0.255259633
  38.2305756  0.197111949  0.251375139
  38.4467316  0.193028435  0.247549713
  38.6641121  0.188515276  0.243782297
  38.8827171  0.18396306  0.240072206
  39.102562  0.17948918  0.23641853
  39.3236465  0.174419492  0.23386535
  39.5459862  0.169415355  0.231379405
  39.769577  0.16454187  0.228973836
  39.9944382  0.160053939  0.226993665
  40.2205696  0.155646116  0.225030601
  40.4479713  0.151197881  0.223084599
  40.6766701  0.146513268  0.22115539
  40.9066544  0.14191474  0.21924299
  41.1379395  0.137075394  0.217899963
  41.3705368  0.131892562  0.217308283
  41.6044502  0.126808748  0.216718271
  41.8396797  0.122220926  0.216505855
  42.0762405  0.118005559  0.216565967
  42.3141441  0.113869086  0.216626197
  42.5533867  0.109659232  0.216710716
  42.7939835  0.105475068  0.216804102
  43.0359421  0.101370953  0.216897592
  43.2792702  0.0976755172  0.21853292
  43.5239716  0.0940911397  0.220376298
  43.7700577  0.0906169936  0.222235173
  44.0175323  0.0881406143  0.224109739
  44.266407  0.0857084468  0.225999892
  44.5166893  0.0834782198  0.227906227
  44.7683907  0.0819267035  0.229828745
  45.0215111  0.0803994909  0.231767476
  45.276062  0.0790615454  0.233488262
  45.5320587  0.0780454352  0.234786049
  45.7894974  0.0770421922  0.236091062
  46.0483894  0.0761245489  0.237397298
  46.3087502  0.0752883628  0.238704592
  46.5705795  0.0744613707  0.240019113
  46.833889  0.0738061294  0.241340429
  47.0986938  0.0732391775  0.24266915
  47.3649902  0.0726756528  0.244005099
  47.6327934  0.0723739117  0.245348513
  47.9021072  0.0721281692  0.246699274
  48.1729469  0.0718788505  0.248057634
  48.4453201  0.0719768256  0.249423459
  48.7192307  0.0720749795  0.250796884
  48.9946899  0.0722220838  0.252177805
  49.2717056  0.0727837458  0.253565848
  49.5502892  0.0733237118  0.254961461
  49.8304482  0.0740357637  0.256273419
  50.1121902  0.0752225295  0.257352084
  50.3955231  0.0763734728  0.258435458
  50.6804619  0.0775316879  0.259396046
  50.9670105  0.0787100047  0.260191113
  51.2551804  0.0798521563  0.260988683
  51.5449753  0.0811349452  0.261788219
